Usuario,Proyecto,Fecha,Horas,Issue
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-20,2.333333333333333,REP-4094
5e751b85fad9000c325d9aae,MAIPU - MEJORA CONTINUA,2025-03-21,1.0,MMC-2692
62fbddc8bb0704a2a808bd57,REPUESTOS MAIPU,2025-03-21,0.25,REP-4103
712020:ca798410-124d-40e3-9954-420f35eb4d5c,TECH LAB - INTERNO,2025-03-21,7.2,VI-380
712020:98295f35-86b1-4d23-a51b-30dbe7170d11,TECH LAB - INTERNO,2025-03-21,7.2,VI-380
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-03-21,0.2166666666666666,REP-4103
613fb383e057c6006a1ccade,AJUSTES TIMM - INTEGRACIONES,2025-03-21,5.416666666666667,ATI-1703
62e433730b4bf7ad924bcbe5,TECH LAB - INTERNO,2025-03-21,8.0,VI-464
5eb2e91b96bbcb0b857bfa58,TECH LAB - INTERNO,2025-03-21,7.25,VI-605
613fb43fe6c39d00721944a0,TECH LAB - INTERNO,2025-03-21,8.0,VI-605
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,TECH LAB - INTERNO,2025-03-21,8.0,VI-464
5f45400afdc3f5003fee080b,TECH LAB - INTERNO,2025-03-21,8.0,VI-605
5cacf44c66c5b40acb9ff68f,TECH LAB - INTERNO,2025-03-21,8.0,VI-41
5c8bd7984c5068698da7b839,TECH LAB - INTERNO,2025-03-21,2.6666666666666665,VI-750
63600fdb1cc605b1fd177862,TECH LAB - INTERNO,2025-03-21,9.0,VI-4
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-21,0.25,REP-4103
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-03-21,7.8,REP-3248
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-21,1.8,REP-4106
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-21,1.0,AFUS-257
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-03-21,0.5,MMC-2176
712020:91b42101-19bb-498d-9942-8850a5540c96,TECH LAB - INTERNO,2025-03-21,8.0,VI-605
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-21,1.0,ATI-2615
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-21,0.5,AFUS-466
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-21,4.0,ATI-2700
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-21,3.0,REP-3464
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.5,AFUS-476
6310a8954fbe9c4bd0edf82a,TECH LAB - INTERNO,2025-03-21,8.0,VI-4
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-21,4.0,ATI-2606
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,TECH LAB - INTERNO,2025-03-21,8.0,VI-464
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-21,0.4833333333333333,MMC-2176
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-21,3.0,REP-3463
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-21,0.5,AFUS-462
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-21,3.0,ATI-2700
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-21,3.0,REP-3463
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-21,0.5,MMC-2176
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-21,3.0,REP-3471
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-21,3.0,ATI-2821
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-03-21,3.0,REP-4202
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-21,1.5,ATI-2821
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-03-21,1.5,REP-4202
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-21,7.533333333333333,MMC-3353
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-21,0.5,AFUS-33
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-03-21,1.5,MMC-3419
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.5,AFUS-33
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-21,2.5,REP-4094
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-21,1.0,AFUS-33
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-21,0.5,AFUS-33
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-21,1.25,MMC-3479
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-21,3.0,ATI-2700
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-21,1.25,REP-4088
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,1.0,AFUS-477
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-21,8.0,REP-4085
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-21,2.0,AFUS-462
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-21,2.0,ATI-2506
6299079acd636500697d4701,MAIPU - MEJORA CONTINUA,2025-03-21,8.0,MMC-1091
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-21,3.5,REP-4080
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-21,2.0,AFUS-466
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-21,0.5,VI-651
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-21,0.2666666666666666,REP-4138
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-21,0.9833333333333332,REP-4069
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-21,1.5,AFUS-257
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-21,5.0,VI-735
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-03-21,3.5,MMC-3474
62fbddc8bb0704a2a808bd57,AFU´S,2025-03-21,0.5,AFUS-33
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,1.0,AFUS-478
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-03-21,1.0,VI-9
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-21,0.75,REP-4138
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-21,1.65,REP-4088
62fbddc8bb0704a2a808bd57,AFU´S,2025-03-21,7.25,AFUS-189
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-21,0.25,REP-4013
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,REPUESTOS MAIPU,2025-03-21,0.5,REP-4103
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-21,0.25,REP-4103
712020:7e5d904b-b254-46ab-8639-0e34732a80de,REPUESTOS MAIPU,2025-03-21,1.0,REP-4103
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-21,0.25,REP-4103
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-21,0.25,REP-4103
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,REPUESTOS MAIPU,2025-03-21,0.25,REP-4103
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-21,0.25,REP-4103
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-21,1.5,ATI-2540
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-21,3.0,ATI-2833
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-21,0.25,REP-4103
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-21,0.25,REP-4103
637d1ac0f48fbd9b62d50fc3,REPUESTOS MAIPU,2025-03-21,0.25,REP-4103
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-21,0.25,REP-4103
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-21,0.75,REP-4094
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-21,0.75,REP-3463
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-21,0.75,AFUS-462
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-21,0.75,AFUS-466
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.5,AFUS-479
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-03-21,0.25,VI-478
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-21,2.2666666666666666,REP-4135
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-21,5.0,REP-3464
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,1.0,AFUS-480
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-21,4.0,REP-3943
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,TECH LAB - INTERNO,2025-03-21,4.0,VI-380
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-21,5.0,REP-3246
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-21,5.0,REP-3471
6324d3f3ce3e476e42ae2595,TECH LAB - INTERNO,2025-03-21,4.0,VI-605
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-21,4.75,REP-4088
5e751b85fad9000c325d9aae,TECH LAB - INTERNO,2025-03-21,0.5,VI-713
613fb383e057c6006a1ccade,REPUESTOS MAIPU,2025-03-21,2.0,REP-4106
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-03-21,1.0,VI-747
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-21,4.0,ATI-1491
712020:d6bab2e1-1616-4bfb-83a4-2be2aebf31ed,TECH LAB - INTERNO,2025-03-21,3.0,VI-380
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-21,3.5,REP-4094
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-21,3.5,AFUS-257
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-21,1.0,ATI-2700
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-21,4.0,REP-3463
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-21,4.0,AFUS-462
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-21,4.25,AFUS-466
712020:6b82bca4-7ae3-4417-b5b5-76024cf32617,TECH LAB - INTERNO,2025-03-21,1.5,VI-747
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-21,1.25,ATI-2540
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-21,3.0,REP-4076
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-03-21,0.5,VI-483
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-21,1.0,ATI-2703
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.25,AFUS-456
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-03-21,2.5,VI-9
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.25,AFUS-457
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.25,AFUS-450
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.25,AFUS-489
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.5,AFUS-454
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-21,2.0,ATI-2700
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.5,AFUS-449
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-21,1.0,ATI-2540
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.5,AFUS-452
6310a896316bbc56c4249184,TECH LAB - INTERNO,2025-03-21,1.0,VI-490
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.25,AFUS-451
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-21,0.25,AFUS-453
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-21,0.75,ATI-2540
63600fdb1cc605b1fd177862,TECH LAB - INTERNO,2025-03-22,9.0,VI-4
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-22,1.5,REP-4094
63600fdb1cc605b1fd177862,TECH LAB - INTERNO,2025-03-23,9.0,VI-4
712020:91b42101-19bb-498d-9942-8850a5540c96,TECH LAB - INTERNO,2025-03-24,8.0,VI-693
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-24,8.0,REP-4085
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-24,3.25,REP-4088
712020:91b42101-19bb-498d-9942-8850a5540c96,TECH LAB - INTERNO,2025-03-25,8.0,VI-693
6411cc617222b08f3e70f716,TECH LAB - INTERNO,2025-03-25,8.0,VI-605
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-25,0.5,REP-4103
61ddc1dcf3037f0069656c13,TECH LAB - INTERNO,2025-03-25,6.0,VI-605
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-25,8.0,REP-4085
712020:ca798410-124d-40e3-9954-420f35eb4d5c,TECH LAB - INTERNO,2025-03-25,7.2,VI-380
712020:98295f35-86b1-4d23-a51b-30dbe7170d11,TECH LAB - INTERNO,2025-03-25,7.2,VI-380
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-03-25,8.0,ATI-2588
6310a8963e578bb3b5feb9f3,TECH LAB - INTERNO,2025-03-25,8.0,VI-605
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-03-25,0.7166666666666667,REP-4103
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-25,2.0,ATI-2700
5cacf44c66c5b40acb9ff68f,TECH LAB - INTERNO,2025-03-25,8.0,VI-41
5c8bd7984c5068698da7b839,TECH LAB - INTERNO,2025-03-25,6.95,VI-750
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-25,0.25,VI-735
613fb383e057c6006a1ccade,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-25,0.5166666666666667,REP-4028
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-25,0.5,ATI-2816
62fbddc8bb0704a2a808bd57,AFU´S,2025-03-25,0.5,AFUS-33
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-25,6.0,REP-2207
712020:7e5d904b-b254-46ab-8639-0e34732a80de,REPUESTOS MAIPU,2025-03-25,0.5,REP-4094
62fbddc8bb0704a2a808bd57,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-25,1.1666666666666667,REP-3464
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-03-25,7.416666666666667,REP-3246
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-25,2.0,ATI-2839
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-25,0.5,AFUS-489
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-03-25,4.0,VI-605
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,TECH LAB - INTERNO,2025-03-25,8.0,VI-605
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-25,1.5,ATI-2821
6310a8954fbe9c4bd0edf82a,TECH LAB - INTERNO,2025-03-25,0.5,VI-731
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-25,4.0,ATI-2841
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-25,3.0,REP-3464
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-25,0.4666666666666667,MMC-2176
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-25,0.5,AFUS-465
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-25,3.0,REP-3463
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-25,0.5,AFUS-462
6310a898316bbc56c4249187,TECH LAB - INTERNO,2025-03-25,4.0,VI-332
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-25,3.0,REP-4094
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-25,2.0,REP-3247
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-25,0.5,MMC-2176
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-25,3.0,REP-3471
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,REPUESTOS MAIPU,2025-03-25,4.0,REP-4109
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-25,3.0,ATI-2821
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-03-25,3.0,REP-4202
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-25,1.5,ATI-2821
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-03-25,1.5,REP-4202
712020:5912aa5b-0476-4091-834a-994381177d1a,TECH LAB - INTERNO,2025-03-25,1.25,VI-518
62fbddc8bb0704a2a808bd57,AFU´S,2025-03-25,6.666666666666667,AFUS-189
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-25,5.033333333333333,MMC-3353
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-25,0.5,AFUS-33
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-25,0.5,AFUS-33
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-25,0.5,AFUS-33
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-25,0.5,AFUS-33
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-25,3.0,REP-4071
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-25,1.0,MMC-3485
5c8bd79686c36970e812b609,TECH LAB - INTERNO,2025-03-25,1.1166666666666667,VI-387
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-25,3.0,AFUS-465
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-25,2.0,AFUS-462
6299079acd636500697d4701,MAIPU - MEJORA CONTINUA,2025-03-25,8.0,MMC-1091
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-25,3.0,AFUS-256
5e751b85fad9000c325d9aae,TECH LAB - INTERNO,2025-03-25,0.75,VI-713
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-25,0.5,VI-682
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-25,1.5,REP-4114
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-25,1.5,REP-4088
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-25,1.25,MMC-3353
712020:6b82bca4-7ae3-4417-b5b5-76024cf32617,TECH LAB - INTERNO,2025-03-25,0.5,VI-747
613fb383e057c6006a1ccade,AJUSTES TIMM - INTEGRACIONES,2025-03-25,1.0,ATI-1703
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-25,2.0,ATI-2833
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-25,5.25,VI-735
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-25,2.0,ATI-2692
613fb43fe6c39d00721944a0,TECH LAB - INTERNO,2025-03-25,4.5,VI-673
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-25,1.0,REP-3249
6310a8954fbe9c4bd0edf82a,TECH LAB - INTERNO,2025-03-25,0.75,VI-731
712020:5912aa5b-0476-4091-834a-994381177d1a,TECH LAB - INTERNO,2025-03-25,3.75,VI-518
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-25,0.5166666666666667,REP-4094
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,REPUESTOS MAIPU,2025-03-25,0.5,REP-4103
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-25,0.6666666666666666,REP-4103
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
637d1ac0f48fbd9b62d50fc3,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-25,0.8333333333333334,REP-4103
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-03-25,2.1166666666666667,REP-4105
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-25,0.25,ATI-2820
613fb383e057c6006a1ccade,REPUESTOS MAIPU,2025-03-25,6.0,REP-4029
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-25,0.5,AFUS-451
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-25,1.1666666666666667,REP-4114
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-25,0.1666666666666666,REP-3463
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-25,0.1666666666666666,AFUS-462
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-25,2.0,ATI-2858
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-25,1.0,AFUS-452
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,AJUSTES TIMM - INTEGRACIONES,2025-03-25,4.0,ATI-2808
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-25,4.0,REP-4088
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-25,4.0,REP-4075
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-25,2.5,MMC-3299
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-25,2.5,REP-3249
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-25,4.5,REP-3471
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-25,4.25,REP-3464
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-25,4.25,AFUS-256
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-03-25,1.5,VI-9
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-25,0.25,ATI-2820
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-03-25,0.5,VI-478
712020:d6bab2e1-1616-4bfb-83a4-2be2aebf31ed,TECH LAB - INTERNO,2025-03-25,3.0,VI-380
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-25,0.5,ATI-2820
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-25,0.5,ATI-2820
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-25,4.0,REP-3463
